n_cities,noise_factor,distance_type,triangle_violation_rate,instance_type,avg_edge,std_edge,cv_edge,skew_edge,kurtosis_edge,min_edge,max_edge,avg_nn,std_nn,cv_nn,skew_nn,mst_cost,avg_mst_edge,std_mst_edge,mst_nn_ratio,avg_centroid_dist,std_centroid_dist,cv_centroid_dist,bbox_area,bbox_ratio,source,label,best_algo,optimal,OGA_best_cost,OGA_avg_cost,OGA_std_cost,OGA_avg_time,SA_best_cost,SA_avg_cost,SA_std_cost,SA_avg_time,PSO_best_cost,PSO_avg_cost,PSO_std_cost,PSO_avg_time
10,0.2,3,0.2055555555555555,2,1162.4269116986843,942.441930209538,0.8107537090932653,0.9225405547394868,-0.6464913723421462,158.91418551065573,2913.196196543226,267.4600368549901,104.50418340779244,0.3907282173315929,0.409831103033594,2703.2495692059933,300.3610632451104,100.67857676633092,1.1230128686774927,325.74761801884523,133.0084802003202,0.4083175834385544,602982.4661321007,0.8493108771667497,generated,grid_10_3_ceil_euclidean_triangle_violation,OGA,,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0180030663808186,3916.4629312533298,3916.46293125333,3.7129965718473893e-13,0.0144073168436686,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.5900400479634603
10,0.0,2,0.0,1,411.1111111111111,176.0331057528318,0.4281886356149963,0.6251590781279437,-0.8009753813431546,250.0,750.0,250.0,0.0,0.0,,2250.0,250.0,0.0,1.0,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_3_chebyshev_random_cost,OGA,,2500.0,2583.333333333333,117.85113019775793,0.0189650058746337,2500.0,2583.333333333333,117.85113019775793,0.0157619317372639,2500.0,2500.0,0.0,0.5836052099863688
10,0.0,2,0.2055555555555555,2,1162.4269116986843,942.441930209538,0.8107537090932653,0.9225405547394868,-0.6464913723421462,158.91418551065573,2913.196196543226,267.4600368549901,104.50418340779244,0.3907282173315929,0.409831103033594,2703.2495692059933,300.3610632451104,100.67857676633092,1.1230128686774927,325.74761801884523,133.0084802003202,0.4083175834385544,602982.4661321007,0.8493108771667497,generated,grid_10_3_chebyshev_triangle_violation,OGA,,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0181230703989664,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0135382016499837,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.5872765382130941
10,0.1,2,0.0083333333333333,1,429.5677471639489,175.19624877721083,0.4078431165604838,0.6172339746448533,-0.8124139735639915,256.5358286286007,769.27187984922,260.0970344406793,4.476896120830765,0.0172124074019452,1.0104859453642792,2358.5677783174497,262.0630864797166,4.576811047328933,1.007558917552694,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_3_chebyshev_random_cost,PSO,,2670.195408857329,2670.4362214007983,0.3405603649643048,0.0208047231038411,2670.195408857329,2670.6770339442683,0.340560364964412,0.0148616631825764,2670.1954088573284,2670.4362214007983,0.340560364964412,0.5713958740234375
10,0.1,2,0.2055555555555555,2,1162.4269116986843,942.441930209538,0.8107537090932653,0.9225405547394868,-0.6464913723421462,158.91418551065573,2913.196196543226,267.4600368549901,104.50418340779244,0.3907282173315929,0.409831103033594,2703.2495692059933,300.3610632451104,100.67857676633092,1.1230128686774927,325.74761801884523,133.0084802003202,0.4083175834385544,602982.4661321007,0.8493108771667497,generated,grid_10_3_chebyshev_triangle_violation,OGA,,3916.4629312533298,4207.636399903051,411.7814683676529,0.0175755818684895,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0136820475260416,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.5753506819407145
10,0.2,2,0.0083333333333333,1,448.0243832167868,174.6368432366824,0.3897931670209574,0.6039967988269229,-0.8249606178289639,263.07165725720137,788.54375969844,270.1940688813587,8.953792241661553,0.0331383744977508,1.0104859453642314,2467.135556634899,274.12617295943323,9.153622094657887,1.0145528882049633,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_3_chebyshev_random_cost,OGA,,2840.3908177146577,2840.872442801597,0.6811207299289312,0.0177788734436035,2841.835692975476,2841.835692975476,3.7129965718473893e-13,0.0138458410898844,2841.835692975476,2841.835692975476,2.6254850544756925e-13,0.5722782611846924
10,0.2,2,0.2055555555555555,2,1162.4269116986843,942.441930209538,0.8107537090932653,0.9225405547394868,-0.6464913723421462,158.91418551065573,2913.196196543226,267.4600368549901,104.50418340779244,0.3907282173315929,0.409831103033594,2703.2495692059933,300.3610632451104,100.67857676633092,1.1230128686774927,325.74761801884523,133.0084802003202,0.4083175834385544,602982.4661321007,0.8493108771667497,generated,grid_10_3_chebyshev_triangle_violation,OGA,,3916.4629312533298,3916.46293125333,3.7129965718473893e-13,0.0185348987579345,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0152822335561116,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.5890831152598063
10,0.0,0,0.0,1,458.8987353573192,187.73727392498907,0.4091039252457481,0.5253627428183012,-0.7928820660275462,250.0,901.3878188659974,250.0,0.0,0.0,,2250.0,250.0,0.0,1.0,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_euclidean_random_cost,OGA,,2500.0,2569.035593728849,97.6310729378176,0.0172990957895914,2500.0,2638.0711874576987,97.6310729378176,0.0142257213592529,2500.0,2500.0,0.0,0.5741666158040365
10,0.0,0,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_euclidean_triangle_violation,SA,,3916.346816254583,4346.085555277368,452.50081662733857,0.0173690319061279,3714.309251419839,3859.642959507694,103.58967874143212,0.0360599358876546,3860.351397366037,3889.658535193578,41.44655179004591,0.5686853726704916
10,0.1,0,0.0,1,482.3366985275216,186.70564628648728,0.3870857159665906,0.5100008196971025,-0.837669127254733,259.0533617783543,906.6180734924164,266.5494223790602,6.361071217439207,0.0238645094806963,0.1361160506594562,2438.324623725416,270.92495819171285,7.014969582668858,1.0164154766256823,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_euclidean_random_cost,OGA,,2719.1947546276874,2719.194754627688,2.6254850544756925e-13,0.0173703829447428,2719.1947546276874,2719.194754627688,2.6254850544756925e-13,0.0140132109324137,2719.194754627688,2719.194754627688,0.0,0.5699795087178549
